ID,Section,Screen,Segment,Copy Type,Content,Status,Notes,Figma Link,Key,Variables,Condition,File,Line,Storage
476,Plan,Your Plan,cs-building,label,Alert me when something needs action,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-9889,segment.cs-building.chiefOsStyleOptions.urgent.label,,,src/data/advisorSegments.ts,,data-file
477,Plan,Your Plan,cs-building,label,"Cases, leads, follow-ups",draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-9889,segment.cs-building.chiefOsStyleOptions.urgent.sub,,,src/data/advisorSegments.ts,,data-file
478,Business,Biggest Time Drain,cs-building,tag,Figuring out where to go for what,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6122,segment.cs-building.conciergeTimeSuggestions.[0],,,src/data/advisorSegments.ts,,data-file
479,Business,Biggest Time Drain,cs-building,tag,Manually tracking my pipeline in a spreadsheet,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6122,segment.cs-building.conciergeTimeSuggestions.[1],,,src/data/advisorSegments.ts,,data-file
480,Business,Biggest Time Drain,cs-building,tag,Writing follow-up emails after every meeting,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6122,segment.cs-building.conciergeTimeSuggestions.[2],,,src/data/advisorSegments.ts,,data-file
481,Business,Biggest Time Drain,cs-building,tag,Chasing NIGO updates and UW status,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6122,segment.cs-building.conciergeTimeSuggestions.[3],,,src/data/advisorSegments.ts,,data-file
482,Business,Biggest Time Drain,cs-building,body,What's taking the most time in your week that feels like it shouldn't be your job?,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=524-6122,segment.cs-building.conciergeEliminatePrompt,,,src/data/advisorSegments.ts,,data-file
483,Briefing,Daily Headline,cs-leading,headline,"$6,000 in FYC is sitting on your desk today.",draft,,,briefing.cs-leading.fycInPlayLabel,advisorName,,src/data/briefingContent.ts,,data-file
484,Briefing,Daily Headline,cs-leading,body,Close two threads today and you cross 80% — Cabinet pace.,draft,,,briefing.cs-leading.ringNudge,,,src/data/briefingContent.ts,,data-file
485,Briefing,Daily Headline,cs-leading,label,9 days in a row above 80% pace,draft,,,briefing.cs-leading.streak,,,src/data/briefingContent.ts,,data-file
486,Briefing,Daily Headline,cs-leading,headline,Clear the Anderson stall before 10 — one call resets your highest-leverage close of the week.,draft,,,briefing.cs-leading.headline,,,src/data/briefingContent.ts,,data-file
487,Briefing,Daily Headline,cs-leading,body,Two threads ready to close · 2 meetings · one 10-minute call clears your biggest stall,draft,,,briefing.cs-leading.summary,,,src/data/briefingContent.ts,,data-file
488,Briefing,Daily Headline,cs-leading,body,You told the OS lapse & at-risk alerts and pipeline items come first. Anderson hits both.,draft,,,briefing.cs-leading.whyThisOrder,,,src/data/briefingContent.ts,,data-file
489,Briefing,Priority Cards,cs-leading,headline,Tom Anderson has been sitting at underwriting for 11 days on a missing form. One 10-minute call clears it.,draft,,,briefing.cs-leading.priorities.anderson.headline,,,src/data/briefingContent.ts,,data-file
490,Briefing,Priority Cards,cs-leading,tag,Urgent,draft,,,briefing.cs-leading.priorities.anderson.badge,,,src/data/briefingContent.ts,,data-file
491,Briefing,Priority Cards,cs-leading,body,Whole life app stalled at underwriting due to a missing APS medical form and Tom hasn't received the request.,draft,,,briefing.cs-leading.priorities.anderson.analysis,,,src/data/briefingContent.ts,,data-file
492,Briefing,Priority Cards,cs-leading,body,"This is a system failure, not a client failure since the form was never sent. One resend resolves it.",draft,,,briefing.cs-leading.priorities.anderson.insight,,,src/data/briefingContent.ts,,data-file
493,Briefing,Priority Cards,cs-leading,body,"Call Tom Anderson to set expectations, then resend APS request via Sales Central.",draft,,,briefing.cs-leading.priorities.anderson.recommendation,,,src/data/briefingContent.ts,,data-file
494,Briefing,Priority Cards,cs-leading,body,"You'll hit $4,200 FYC if this closes.",draft,,,briefing.cs-leading.priorities.anderson.followup,,,src/data/briefingContent.ts,,data-file
495,Briefing,Priority Cards,cs-leading,headline,Prepare for Emma Clarke's annual review at 11:00 AM,draft,,,briefing.cs-leading.priorities.clarke.headline,,,src/data/briefingContent.ts,,data-file
496,Briefing,Priority Cards,cs-leading,body,12-year client · WL + term + investment · pre-meeting brief loaded,draft,,,briefing.cs-leading.priorities.clarke.sub,,,src/data/briefingContent.ts,,data-file
497,Briefing,Priority Cards,cs-leading,tag,Prep ready,draft,,,briefing.cs-leading.priorities.clarke.badge,,,src/data/briefingContent.ts,,data-file
498,Briefing,Priority Cards,cs-leading,headline,Patricia Lau's UL policy lapses in 2 days — payment not received,draft,,,briefing.cs-leading.priorities.lau.headline,,,src/data/briefingContent.ts,,data-file
499,Briefing,Priority Cards,cs-leading,body,"Day 28 of 30 · $1,800 FYC reversal risk",draft,,,briefing.cs-leading.priorities.lau.sub,,,src/data/briefingContent.ts,,data-file
500,Briefing,Priority Cards,cs-leading,tag,Urgent,draft,,,briefing.cs-leading.priorities.lau.badge,,,src/data/briefingContent.ts,,data-file
501,Briefing,Priority Cards,cs-leading,headline,Derek Okafor prospect discovery at 2:30 PM — confirm meeting first,draft,,,briefing.cs-leading.priorities.okafor.headline,,,src/data/briefingContent.ts,,data-file
502,Briefing,Priority Cards,cs-leading,body,"Referred by Clarke · business owner, age 44, no current life coverage",draft,,,briefing.cs-leading.priorities.okafor.sub,,,src/data/briefingContent.ts,,data-file
503,Briefing,Priority Cards,cs-leading,tag,Need to prep,draft,,,briefing.cs-leading.priorities.okafor.badge,,,src/data/briefingContent.ts,,data-file
504,Briefing,Priority Cards,cs-leading,headline,Emma's business partner may need coverage — listen for the second name at close,draft,,,briefing.cs-leading.priorities.clarke-referral.headline,,,src/data/briefingContent.ts,,data-file
505,Briefing,Priority Cards,cs-leading,body,Opportunity surfaces in today's annual review,draft,,,briefing.cs-leading.priorities.clarke-referral.sub,,,src/data/briefingContent.ts,,data-file
506,Briefing,Priority Cards,cs-leading,tag,Opportunity,draft,,,briefing.cs-leading.priorities.clarke-referral.badge,,,src/data/briefingContent.ts,,data-file
507,Briefing,Priority Cards,cs-leading,headline,James Holloway turns 45 in six months — WL age-change deadline approaching,draft,,,briefing.cs-leading.priorities.holloway.headline,,,src/data/briefingContent.ts,,data-file
508,Briefing,Priority Cards,cs-leading,body,Add to next-week contact list,draft,,,briefing.cs-leading.priorities.holloway.sub,,,src/data/briefingContent.ts,,data-file
509,Briefing,Priority Cards,cs-leading,tag,Monitor,draft,,,briefing.cs-leading.priorities.holloway.badge,,,src/data/briefingContent.ts,,data-file
510,Briefing,Schedule,cs-leading,label,Office open / admin block,draft,,,briefing.cs-leading.schedule.admin.title,,,src/data/briefingContent.ts,,data-file
511,Briefing,Schedule,cs-leading,body,"Anderson follow-up call, inbox triage, pipeline review. Target: clear the APS hold before 10.",draft,,,briefing.cs-leading.schedule.admin.body,,,src/data/briefingContent.ts,,data-file
512,Briefing,Schedule,cs-leading,label,Emma Clarke — Annual Review,draft,,,briefing.cs-leading.schedule.clarke.title,,,src/data/briefingContent.ts,,data-file
513,Briefing,Schedule,cs-leading,body,"12-year client, WL + term + investment account. Key agenda: beneficiary update (catch before she notices), fee-based rollover conversation ($210K), college funding gap. See pre-meeting brief for full pack.",draft,,,briefing.cs-leading.schedule.clarke.body,,,src/data/briefingContent.ts,,data-file
514,Briefing,Schedule,cs-leading,label,Derek Okafor — Prospect discovery,draft,,,briefing.cs-leading.schedule.okafor.title,,,src/data/briefingContent.ts,,data-file
515,Briefing,Schedule,cs-leading,body,"Referred by Clarke. Business owner, age 44, no current life coverage. Target: term + DI conversation. Confirm meeting — he was only verbal-committed.",draft,,,briefing.cs-leading.schedule.okafor.body,,,src/data/briefingContent.ts,,data-file
516,Briefing,Schedule,cs-leading,label,End-of-day wrap,draft,,,briefing.cs-leading.schedule.wrap.title,,,src/data/briefingContent.ts,,data-file
517,Briefing,Schedule,cs-leading,body,"Log meeting notes, queue follow-ups, update pipeline. Flag Okafor for Concierge scheduling.",draft,,,briefing.cs-leading.schedule.wrap.body,,,src/data/briefingContent.ts,,data-file
518,Briefing,Client Signals,cs-leading,headline,Patricia Lau — policy lapse warning (day 28 of 30),draft,,,briefing.cs-leading.signals.lau.title,,,src/data/briefingContent.ts,,data-file
519,Briefing,Client Signals,cs-leading,body,UL policy. Premium payment not received. Two days before lapse.,draft,,,briefing.cs-leading.signals.lau.body,,,src/data/briefingContent.ts,,data-file
520,Briefing,Client Signals,cs-leading,cta,Call today or queue automated payment reminder via GuideMe,draft,,,briefing.cs-leading.signals.lau.action,,,src/data/briefingContent.ts,,data-file
521,Briefing,Client Signals,cs-leading,headline,James Holloway — half birthday alert,draft,,,briefing.cs-leading.signals.holloway.title,,,src/data/briefingContent.ts,,data-file
522,Briefing,Client Signals,cs-leading,body,Turns 45 in 6 months. WL age-change deadline approaching.,draft,,,briefing.cs-leading.signals.holloway.body,,,src/data/briefingContent.ts,,data-file
523,Briefing,Client Signals,cs-leading,cta,No action today; add to next-week contact list,draft,,,briefing.cs-leading.signals.holloway.action,,,src/data/briefingContent.ts,,data-file
524,Briefing,Client Signals,cs-leading,headline,Clarke meeting — second referral opportunity,draft,,,briefing.cs-leading.signals.clarke-referral.title,,,src/data/briefingContent.ts,,data-file
525,Briefing,Client Signals,cs-leading,body,Emma mentioned her business partner may also need coverage.,draft,,,briefing.cs-leading.signals.clarke-referral.body,,,src/data/briefingContent.ts,,data-file
526,Briefing,Client Signals,cs-leading,cta,Prepare referral ask at close — the mood after the beneficiary catch will be right,draft,,,briefing.cs-leading.signals.clarke-referral.action,,,src/data/briefingContent.ts,,data-file
527,Briefing,Autonomous Actions,cs-leading,label,Resent Anderson APS reminder,draft,,,briefing.cs-leading.autonomous.a1.label,,,src/data/briefingContent.ts,,data-file
528,Briefing,Autonomous Actions,cs-leading,label,Sales Central · 7:48 AM,draft,,,briefing.cs-leading.autonomous.a1.meta,,,src/data/briefingContent.ts,,data-file
529,Briefing,Autonomous Actions,cs-leading,body,Re-sent the APS medical form request to Tom Anderson via Sales Central with a follow-up SMS scheduled if not signed by 9:00 AM.,draft,,,briefing.cs-leading.autonomous.a1.summary,,,src/data/briefingContent.ts,,data-file
530,Briefing,Autonomous Actions,cs-leading,label,Assembled Clarke meeting pack,draft,,,briefing.cs-leading.autonomous.a2.label,,,src/data/briefingContent.ts,,data-file
531,Briefing,Autonomous Actions,cs-leading,label,Pre-meeting brief · 8:02 AM,draft,,,briefing.cs-leading.autonomous.a2.meta,,,src/data/briefingContent.ts,,data-file
532,Briefing,Autonomous Actions,cs-leading,body,"Built Emma Clarke's full annual-review brief — beneficiary catch, 401(k) rollover, and college funding ready to lead with.",draft,,,briefing.cs-leading.autonomous.a2.summary,,,src/data/briefingContent.ts,,data-file
533,Briefing,Autonomous Actions,cs-leading,label,Queued Lau payment reminder,draft,,,briefing.cs-leading.autonomous.a3.label,,,src/data/briefingContent.ts,,data-file
534,Briefing,Autonomous Actions,cs-leading,label,GuideMe · queued for 9:00 AM send,draft,,,briefing.cs-leading.autonomous.a3.meta,,,src/data/briefingContent.ts,,data-file
535,Briefing,Autonomous Actions,cs-leading,body,Queued a GuideMe payment reminder for Patricia Lau's UL policy (day 28 of 30). You can hold it and call instead.,draft,,,briefing.cs-leading.autonomous.a3.summary,,,src/data/briefingContent.ts,,data-file
536,Briefing,Autonomous Actions,cs-leading,label,Triaged 23 inbox items,draft,,,briefing.cs-leading.autonomous.a4.label,,,src/data/briefingContent.ts,,data-file
537,Briefing,Autonomous Actions,cs-leading,label,Concierge · filed overnight,draft,,,briefing.cs-leading.autonomous.a4.meta,,,src/data/briefingContent.ts,,data-file
538,Briefing,Autonomous Actions,cs-leading,body,"Concierge sorted 23 overnight inbox items. 18 routed/auto-replied, 5 await your eyes.",draft,,,briefing.cs-leading.autonomous.a4.summary,,,src/data/briefingContent.ts,,data-file
539,Briefing,Autonomous Actions,cs-leading,label,Refreshed pipeline state,draft,,,briefing.cs-leading.autonomous.a5.label,,,src/data/briefingContent.ts,,data-file
540,Briefing,Autonomous Actions,cs-leading,label,7 open cases · 1 stuck on client docs,draft,,,briefing.cs-leading.autonomous.a5.meta,,,src/data/briefingContent.ts,,data-file
541,Briefing,Autonomous Actions,cs-leading,body,7 open cases re-scored. Anderson is the only one stuck — everything else has a clear next step.,draft,,,briefing.cs-leading.autonomous.a5.summary,,,src/data/briefingContent.ts,,data-file
542,Briefing,Daily Headline,hl-accelerating,headline,"$8,200 in FYC is in play today.",draft,,,briefing.hl-accelerating.fycInPlayLabel,advisorName,,src/data/briefingContent.ts,,data-file
543,Briefing,Daily Headline,hl-accelerating,body,One holistic conversation today moves your monthly pace from 27% to 38%.,draft,,,briefing.hl-accelerating.ringNudge,,,src/data/briefingContent.ts,,data-file
544,Briefing,Daily Headline,hl-accelerating,label,Holistic-talk-track readiness: 100%,draft,,,briefing.hl-accelerating.streak,,,src/data/briefingContent.ts,,data-file
545,Briefing,Daily Headline,hl-accelerating,headline,Open Helena's holistic chapter at 10:30 — the move your plan has been waiting for.,draft,,,briefing.hl-accelerating.headline,,,src/data/briefingContent.ts,,data-file
546,Briefing,Daily Headline,hl-accelerating,body,2 items require your attention · 1 client meeting today · 1 holistic opening this week,draft,,,briefing.hl-accelerating.summary,,,src/data/briefingContent.ts,,data-file
547,Briefing,Daily Headline,hl-accelerating,body,You said holistic openings and life events matter most. Helena's the rare moment where both line up.,draft,,,briefing.hl-accelerating.whyThisOrder,,,src/data/briefingContent.ts,,data-file
548,Briefing,Priority Cards,hl-accelerating,headline,"Helena Garcia just turned 58 and is engaging with retirement content. Park morning prep until 10:30, then make the call.",draft,,,briefing.hl-accelerating.priorities.helena.headline,,,src/data/briefingContent.ts,,data-file
549,Briefing,Priority Cards,hl-accelerating,tag,Opportunity,draft,,,briefing.hl-accelerating.priorities.helena.badge,,,src/data/briefingContent.ts,,data-file
550,Briefing,Priority Cards,hl-accelerating,body,Helena just crossed the pre-60 milestone. Three retirement-readiness articles opened in 7 days; engagement score jumped from 23 to 41.,draft,,,briefing.hl-accelerating.priorities.helena.analysis,,,src/data/briefingContent.ts,,data-file
551,Briefing,Priority Cards,hl-accelerating,body,This is the holistic opening you've been waiting for.,draft,,,briefing.hl-accelerating.priorities.helena.insight,,,src/data/briefingContent.ts,,data-file
552,Briefing,Priority Cards,hl-accelerating,body,"Draft a warm reconnection that frames the milestone, not the rate.",draft,,,briefing.hl-accelerating.priorities.helena.recommendation,,,src/data/briefingContent.ts,,data-file
553,Briefing,Priority Cards,hl-accelerating,body,You said holistic openings and life events matter most. This is both.,draft,,,briefing.hl-accelerating.priorities.helena.followup,,,src/data/briefingContent.ts,,data-file
554,Briefing,Priority Cards,hl-accelerating,headline,Leela Patel's annual review at 11:00 AM — cross-sell entry point identified,draft,,,briefing.hl-accelerating.priorities.patel.headline,,,src/data/briefingContent.ts,,data-file
555,Briefing,Priority Cards,hl-accelerating,body,Household grew · $1.2M term right-sized to a smaller household · education funding angle,draft,,,briefing.hl-accelerating.priorities.patel.sub,,,src/data/briefingContent.ts,,data-file
556,Briefing,Priority Cards,hl-accelerating,tag,Prep ready,draft,,,briefing.hl-accelerating.priorities.patel.badge,,,src/data/briefingContent.ts,,data-file
557,Briefing,Priority Cards,hl-accelerating,headline,Janet Henderson moved to a coastal household — coverage gap on the new property,draft,,,briefing.hl-accelerating.priorities.janet.headline,,,src/data/briefingContent.ts,,data-file
558,Briefing,Priority Cards,hl-accelerating,body,30-day post-move window · review pack queued by Strategist,draft,,,briefing.hl-accelerating.priorities.janet.sub,,,src/data/briefingContent.ts,,data-file
